"pref","year","emp.rate","cap.rate","age","age.hus","emp.rate.hus","urate","nuc.rate","numhh","hh.type"
"宮城県",2010,0.424860251547215,0.24037500760268,33.2276028149331,35.0420243561589,0.934779896186864,0.0778561741967268,0.778561090037932,80144,"all"
"秋田県",2010,0.602181940248406,0.499896601640587,33.3878818395435,35.1800939912722,0.958207452165156,0.0697726877720295,0.643672373279624,29790,"all"
"山形県",2010,0.634169569003047,0.37728795365795,33.2042882020026,35.0663637353069,0.962968001741402,0.0579025514008735,0.575070744449282,36752,"all"
"福島県",2010,0.497621013133208,0.27074773619762,32.8451782363978,34.8005253283302,0.929140712945591,0.0714686070801772,0.683572232645403,66625,"all"
"茨城県",2010,0.4199220086201,0.291099654026185,33.3602556709897,35.2897604550474,0.952491717080894,0.0668239722080402,0.77961082496897,102319,"all"
"栃木県",2010,0.443987017183965,0.293542651118468,33.3713450703236,35.2616515153644,0.950906970535752,0.0628482096187138,0.776229082069944,71171,"all"
"群馬県",2010,0.467128027681661,0.405201807945444,33.5679683638161,35.4561118565073,0.957008685827272,0.0632902917821298,0.83324623967234,70805,"all"
"埼玉県",2010,0.355023326255546,0.218501484704095,33.9053517203589,35.8963789127606,0.951916710427179,0.0629607255632978,0.902379810802378,262794,"all"
"千葉県",2010,0.339274327540527,0.2416985223728,33.9800170640801,35.9424311823611,0.937981049889982,0.0614362886768804,0.895805828730522,222690,"all"
"東京都",2010,0.368281771928387,0.292081915973345,34.7637231612193,36.85853607478,0.877567830780293,0.0586989473460088,0.952657255458774,439476,"all"
"神奈川県",2010,0.313738274389563,0.202679577792345,34.3637714614648,36.355891733775,0.916950078415479,0.0575558059987741,0.941761088301115,340494,"all"
"新潟県",2010,0.581724260308364,0.559268657806338,33.523285006375,35.3429724365462,0.965864430394721,0.0550506119959546,0.663179063867822,76079,"all"
"富山県",2010,0.606887554021364,0.594273783517312,33.7017748905982,35.5427142507679,0.970862439183496,0.0521327589766365,0.698948112310076,36791,"all"
"石川県",2010,0.597537606591933,0.64244741873805,33.6119335057967,35.3794433266264,0.972669349429913,0.0537131809393836,0.789427038421002,41748,"all"
"福井県",2010,0.611634056054997,0.603549586281329,33.4389212057113,35.3594218226688,0.965485633703508,0.0523609053022896,0.659933016040895,28365,"all"
"山梨県",2010,0.470226231686423,0.512606879129421,33.7981397950977,35.8459386691842,0.941956012447988,0.0618127422869855,0.810972411622784,28599,"all"
"長野県",2010,0.455037043909292,0.550009196247931,33.9862559807027,35.9706564525321,0.973625266729401,0.0544639274519167,0.762693668738652,75451,"all"
"岐阜県",2010,0.429963442643002,0.433355659745479,33.4654879523803,35.4279656985989,0.969150483127896,0.055696941266857,0.755255969449465,73583,"all"
"静岡県",2010,0.420790659716351,0.262746672431364,33.5064001235176,35.5320153220648,0.974377449214413,0.058122355118584,0.783410409299111,136013,"all"
"愛知県",2010,0.382168126943385,0.362309702916721,33.5243991931217,35.5299558674453,0.961642563852263,0.0509251621754265,0.878186640089289,292981,"all"
"三重県",2010,0.443509082853345,0.425462204540136,33.3321772875193,35.2457641360977,0.962507448092524,0.0508709833395541,0.838128122469558,65453,"all"
"滋賀県",2010,0.397112421868122,0.321480765896312,33.549344132406,35.4515362267805,0.957584294392112,0.0507185718191324,0.828206708337001,56795,"all"
"京都府",2010,0.414359090139414,0.39489196047219,34.0711745780888,35.9922108709149,0.948670768188745,0.0621269643977898,0.908359203025343,88585,"all"
"大阪府",2010,0.336364257656772,0.304277255789498,33.8313769009721,35.6995772543991,0.917052040992329,0.0797386541644696,0.940936028404339,307277,"all"
"兵庫県",2010,0.346537520595137,0.278341173068921,33.8286484597334,35.6825353237805,0.947536072694593,0.0654247040619362,0.906560487293425,200290,"all"
"奈良県",2010,0.334233669699,0.349021610175855,33.9414853389226,35.8757319734653,0.930724518680179,0.0741488035834294,0.878281726052853,46279,"all"
"和歌山県",2010,0.400038933229511,0.516259892265745,33.2726299396535,35.116442800597,0.958081889559406,0.0674404754519399,0.864642138732075,30822,"all"
"鳥取県",2010,0.610383560225685,0.581167491749175,33.3072622806563,35.1696775195404,0.964180340597339,0.059032348915044,0.699363321082872,19319,"all"
"島根県",2010,0.639975603380674,0.587274741937365,33.3429031976997,35.1210246580117,0.966541779210595,0.0455746349118384,0.689422322906683,22954,"all"
"岡山県",2010,0.455363404407705,0.397788159793346,33.222190722034,35.0592816962354,0.958265566481147,0.0724144824842898,0.842029872125815,67019,"all"
"広島県",2010,0.423163626782212,0.39333225724009,33.3182266202145,35.0853607362083,0.955753335089928,0.0535515121624716,0.905963638492842,102471,"all"
"山口県",2010,0.430698764842512,0.376257368251268,33.1311785008792,34.9152104543382,0.95825645255823,0.0593449370577576,0.896064427898496,46067,"all"
"徳島県",2010,0.506831462563585,0.451329208204423,33.2181023247993,35.1090511623996,0.9298776642704,0.0762735094596717,0.800100895447093,23787,"all"
"香川県",2010,0.487843207021289,0.416781796017879,33.2648994840776,35.0884184308842,0.952440253810117,0.0625743738406803,0.858595742157386,33726,"all"
"愛媛県",2010,0.425803918146516,0.383179082736195,33.0075701383132,34.7762991404512,0.96382913739692,0.072600214911438,0.894148959378681,45838,"all"
"高知県",2010,0.569284687275341,0.654558425730507,33.5063353702372,35.279115744069,0.902048885693746,0.0769985650904653,0.882054277498203,22256,"all"
"福岡県",2010,0.415988008993255,0.354140731073442,33.4500513503761,35.199988897216,0.945885030671441,0.0784756285299575,0.893080189857607,180135,"all"
"佐賀県",2010,0.544244030028194,0.439209993841823,33.0830870613812,34.8808723122389,0.970821019735725,0.0632592992703403,0.706613675736268,29439,"all"
"長崎県",2010,0.515394330009145,0.440678925035361,33.3555502329835,35.0631886077603,0.968013761268127,0.066411006211287,0.828833340591386,45926,"all"
"熊本県",2010,0.532857928268814,0.475731123621566,33.0601209533974,34.7802302642217,0.946444164160279,0.0667774870544858,0.80183370524886,61842,"all"
"大分県",2010,0.467179912949405,0.34803415912742,33.2463833748459,34.9530530606083,0.965557148967218,0.0707790114099251,0.863234961129142,39747,"all"
"宮崎県",2010,0.551086227359513,0.462383048521265,32.852727178905,34.5154806749574,0.958795603488312,0.0701550170490747,0.892925331544455,38758,"all"
"鹿児島県",2010,0.47384599443936,0.354665733444718,33.0850156285078,34.9139827654688,0.964684753138653,0.0684665286338225,0.944445403837187,57907,"all"
"沖縄県",2010,0.506799893595797,0.318345118908342,33.4479284431735,35.2957039303052,0.893512668750416,0.110207947938435,0.90827625191195,60148,"all"
"北海道",1990,0.216089667386399,0.187579122104445,31.5817220213979,34.0317086780368,0.989126373759674,0.0362266647593162,0.824096510800285,206095,"nuc"
"青森県",1990,0.367429028182451,0.363190505984217,31.5959569914653,34.3502565557074,0.981821932289921,0.0448693046967294,0.564962780602211,38783,"nuc"
"岩手県",1990,0.370219145746276,0.261866512444844,31.6188076174679,34.175826980127,0.989090561102428,0.0262788642867505,0.496609954693787,31349,"nuc"
"宮城県",1990,0.262673404358042,0.132799058226931,31.6532717499759,34.2762238887637,0.989426759792719,0.0273028860931223,0.579067535202736,62138,"nuc"
"秋田県",1990,0.342622798024047,0.268256293767389,31.7469475253985,34.3776680026098,0.99058626153416,0.0271717277254839,0.414471142702619,21458,"nuc"
"山形県",1990,0.416866943412716,0.222824652736127,31.6889337994319,34.3765566965261,0.993008520865196,0.0174535054351484,0.320299515386903,18308,"nuc"
"福島県",1990,0.369329099330515,0.15279568825844,31.4233530875185,33.9903521368904,0.990372363018547,0.0242398381635141,0.485892307843503,49441,"nuc"
"茨城県",1990,0.260015479305643,0.179772714293872,31.5920097298493,34.461946706962,0.990847553409747,0.023773700518653,0.604518347431508,81399,"nuc"
"栃木県",1990,0.308026355196167,0.19369881030669,31.3774333632824,34.1558662773285,0.990902964959569,0.0226476010261112,0.574556639385694,53424,"nuc"
"群馬県",1990,0.305196960433226,0.275512437655373,31.3597694121757,33.95396977902,0.991999301249017,0.0246013829219505,0.63958749986034,57245,"nuc"
"埼玉県",1990,0.217431477830625,0.145652789783747,31.7503310609706,34.6164035920648,0.991769249439006,0.0267421086489834,0.787490736921875,234851,"nuc"
"千葉県",1990,0.213921563624302,0.186963950304374,31.9066877599449,34.8014850348294,0.991309229159756,0.026568947617132,0.77070264104934,195955,"nuc"
"東京都",1990,0.270386287295001,0.250915655375296,32.1774723374827,35.0739848844102,0.987868010274649,0.0309574029417035,0.882264496306465,404880,"nuc"
"神奈川県",1990,0.196049145410151,0.128101715631716,31.8344556860097,34.7332426359811,0.99194113979947,0.0296826208979911,0.85642224922626,307984,"nuc"
"新潟県",1990,0.392654048548634,0.400573578159336,31.8577278900017,34.5137922254286,0.99310388728569,0.0201905719757704,0.427348567283279,47128,"nuc"
"富山県",1990,0.419330480745029,0.421816918009006,31.0553737729675,34.1117543418072,0.993556506418324,0.0199206473591738,0.430388248548401,19865,"nuc"
"石川県",1990,0.422207282120236,0.496571198063735,30.9821662361558,34.0280598704929,0.991472347050706,0.0225174168978977,0.552868908582272,28261,"nuc"
"福井県",1990,0.436061075987117,0.408975879094625,31.076702851008,34.0726470237385,0.992067279017058,0.0188698078637878,0.435718183944489,16766,"nuc"
"山梨県",1990,0.326354626968124,0.361824781154366,31.5083444163199,34.3596035865975,0.992835385473422,0.0241968203152193,0.602221935150497,23309,"nuc"
"長野県",1990,0.332399047027969,0.435805093938474,31.8482452101143,34.6634166850187,0.992792648501472,0.0172822476965931,0.526793718426021,49949,"nuc"
"岐阜県",1990,0.327899452463912,0.32297318418291,31.1034096565455,34.2603492616559,0.992678778828605,0.0202431505915088,0.51954657126848,48216,"nuc"
"静岡県",1990,0.303289111389237,0.189048292913027,31.4091113892365,34.33662077597,0.993161451814768,0.0236083025104586,0.590822507749462,99875,"nuc"
"愛知県",1990,0.272029623269293,0.314661271310506,30.9514686415513,34.0301152016028,0.992138027261994,0.024545964894356,0.717168121157306,223608,"nuc"
"三重県",1990,0.309912016243155,0.334353782216825,30.8680038556984,33.8914456818228,0.990422281014787,0.0259518104438546,0.605333399545618,48759,"nuc"
"滋賀県",1990,0.245585600955387,0.248424529043709,31.3704683101595,34.41874946686,0.990190224345304,0.0215606434817435,0.574525435357925,35169,"nuc"
"京都府",1990,0.290002363507445,0.312864249272298,31.6559914913732,34.54118411723,0.98099740014181,0.0284888852609841,0.7718267722281,84620,"nuc"
"大阪府",1990,0.220220967105686,0.20598104193636,31.2540907659235,34.1520440833351,0.982208875991156,0.0423397172695839,0.861586818143495,327017,"nuc"
"兵庫県",1990,0.206594525097766,0.199859590807496,31.3691541222478,34.2859591793004,0.985627042374243,0.0333265300615297,0.768961426288125,186670,"nuc"
"奈良県",1990,0.205903254844364,0.249843242318874,31.4842943099446,34.4796276116928,0.987042213483678,0.0286017366578557,0.683372994674049,42214,"nuc"
"和歌山県",1990,0.283375679413373,0.329919359585614,30.8500627150806,33.7941337278487,0.984015694850931,0.0342301006395624,0.670772748845839,31093,"nuc"
"鳥取県",1990,0.43959129553077,0.422078698720249,31.4208720068637,34.276343498947,0.98783246236643,0.0248128575716508,0.464360738862731,12821,"nuc"
"島根県",1990,0.435547734271887,0.343522125661772,31.5251712651625,34.2305323361197,0.991578153478725,0.0194164588042716,0.479709358417752,15911,"nuc"
"岡山県",1990,0.307255309668795,0.271365822713658,30.9285979503936,33.7450430714392,0.986540175256201,0.0293146576342418,0.643898007244211,53864,"nuc"
"広島県",1990,0.291081432166924,0.28495598135681,31.0916517820898,33.9396464236421,0.990429893642933,0.0255083760080701,0.776724131135652,98536,"nuc"
"山口県",1990,0.288809977110831,0.291029886228562,31.2343893725801,34.0907223992984,0.990480672556528,0.0283417694401239,0.731255963833748,46747,"nuc"
"徳島県",1990,0.379724837074584,0.31992406956455,30.9601737871108,33.7919382090273,0.973931933381608,0.0387530215727076,0.576152861990321,20715,"nuc"
"香川県",1990,0.351565298373809,0.308548782789206,30.9732430689877,33.809227021993,0.983594813382047,0.0309404271404989,0.638534376286538,27918,"nuc"
"愛媛県",1990,0.303169187767182,0.324004904637768,31.1047352844459,33.7893990463663,0.985777704702401,0.0365472427585507,0.740510760052354,48656,"nuc"
"高知県",1990,0.473046638400969,0.548166713829486,31.5796486977589,34.2523722996164,0.975328083989501,0.0474275669174217,0.74602361730329,24765,"nuc"
"福岡県",1990,0.276456394346777,0.267966839625455,31.7284965256989,34.2976045767642,0.979329571775008,0.0447830982856963,0.762456541586359,165357,"nuc"
"佐賀県",1990,0.390977443609023,0.29968152866242,31.6619014641868,34.2398100514444,0.986743173723783,0.0275771398885339,0.491120666618079,20216,"nuc"
"長崎県",1990,0.332898350310656,0.269400682004265,31.9084587967201,34.377247141772,0.986853125060865,0.034968082301626,0.693028278328947,51343,"nuc"
"熊本県",1990,0.370169637441547,0.36192684792983,31.559470934669,34.0180398755601,0.98552114109061,0.0317674912672698,0.609456236584784,51109,"nuc"
"大分県",1990,0.295369109234541,0.229827857614381,31.3650231544538,33.9677199673114,0.985262871152275,0.033428818954615,0.686668786592095,36710,"nuc"
"宮崎県",1990,0.426652133734569,0.354641615146832,31.5375921143047,34.0346894770514,0.985948866194346,0.033734989583818,0.775234666323775,42203,"nuc"
"鹿児島県",1990,0.32687094389222,0.249215257300485,31.7373969714395,34.3893041978148,0.986089432897943,0.0338207935947251,0.880506329113924,73038,"nuc"
"沖縄県",1990,0.409271955599086,0.196810897858972,32.0147730982697,34.4020568070519,0.968135814560888,0.0774697450241443,0.858175501512944,61260,"nuc"
"北海道",1995,0.234082563761413,0.203448264905039,31.7222731487059,34.1705856778431,0.986155562656162,0.0438715225195361,0.857619687243094,190907,"nuc"
"青森県",1995,0.385148542522568,0.388768898488121,31.8106536988905,34.3961040775831,0.981945725384981,0.0504867741107619,0.590396831944559,35781,"nuc"
"岩手県",1995,0.380322246667529,0.275848935334516,31.7047689918468,34.1232367024718,0.988934903584832,0.0323899269307687,0.540898113471702,30908,"nuc"
"宮城県",1995,0.277291690339756,0.1640667221711,31.7095920653215,34.205087414574,0.986315601512913,0.0389443750866972,0.636940765325641,61603,"nuc"
"秋田県",1995,0.3609043805935,0.303618313732192,31.9950541686293,34.4616109279322,0.990249646726331,0.0336634700710067,0.470533478135597,21230,"nuc"
"山形県",1995,0.437202240720381,0.246520386441788,31.7057745667766,34.178943510811,0.989686403853201,0.0266114698738077,0.375457011440028,19101,"nuc"
"福島県",1995,0.367243723012954,0.172533166569884,31.450863585479,33.9084839277147,0.987046217815449,0.0343891241997212,0.54607180673966,50024,"nuc"
"茨城県",1995,0.269741937863457,0.19061576952836,31.5419058976849,34.2790980734475,0.985209683170021,0.0377280515373145,0.647850639989168,81337,"nuc"
"栃木県",1995,0.316540229667606,0.210862998282296,31.4438979171002,34.1128852229516,0.987211260144914,0.0366738367443651,0.627756730757811,52859,"nuc"
"群馬県",1995,0.30805952906799,0.287874723358594,31.3014168733648,33.8042200400938,0.987954877510108,0.0369174687887163,0.695867026055705,58862,"nuc"
"埼玉県",1995,0.22209868591098,0.148932138233832,31.6582876226189,34.407720426843,0.986518587200453,0.0439784671462329,0.82228654515031,243743,"nuc"
"千葉県",1995,0.217839748871067,0.189758714608578,31.8279745950963,34.6066620084057,0.985675847612294,0.0426003006146376,0.801988934565056,191774,"nuc"
"東京都",1995,0.280751467372695,0.272599260282519,32.3663376480516,35.1886001925042,0.982434665854231,0.0485763472600175,0.901992208209104,370901,"nuc"
"神奈川県",1995,0.204578687775817,0.13420255217447,31.8910203960923,34.6072955379646,0.986649053801389,0.0456208936036589,0.88171996279846,304323,"nuc"
"新潟県",1995,0.400409550549938,0.429228677982643,31.7177478941924,34.2710000211109,0.991513437057992,0.027215651639659,0.475855140891054,47369,"nuc"
"富山県",1995,0.416674539442607,0.44301068135076,31.043221539915,33.8004251299008,0.992347661785546,0.0279188017779295,0.494464427523707,21170,"nuc"
"石川県",1995,0.418260630246319,0.515053732040649,31.0938489060135,33.9337415714875,0.988853722306316,0.0326449871059579,0.610710759081455,29068,"nuc"
"福井県",1995,0.435044058109074,0.446790108896489,31.1828411526554,33.9689211717075,0.991783758037628,0.0249411947668202,0.478600330540833,16796,"nuc"
"山梨県",1995,0.329398760412143,0.366426690725636,31.6243732975406,34.2750779677076,0.98894635032174,0.0343397558108213,0.665904311251314,25331,"nuc"
"長野県",1995,0.320591081664557,0.443905504088029,31.8418074890196,34.4926487009603,0.991103997617807,0.0245471519250847,0.594729210709819,53732,"nuc"
"岐阜県",1995,0.303639962832788,0.334153638293766,31.1483860542156,34.0496505474084,0.989900214115461,0.0319695610911339,0.570477068448951,49506,"nuc"
"静岡県",1995,0.300843534092412,0.199311223798031,31.4268750572362,34.2149129501308,0.99006888692166,0.0349769519429328,0.633947001754567,98277,"nuc"
"愛知県",1995,0.265923195165673,0.321826317377692,31.0300735983933,33.8508828724074,0.988107979545725,0.0372382430949416,0.757597901817891,227043,"nuc"
"三重県",1995,0.313552147118471,0.350156368938984,31.041426293095,33.8552245564985,0.988777097402981,0.0335497813454131,0.665308688874625,50789,"nuc"
"滋賀県",1995,0.257513753760265,0.259574826048814,31.3906338925174,34.1847475541343,0.987479335483346,0.0314586968737985,0.630439611132943,36899,"nuc"
"京都府",1995,0.292365271341195,0.340660433658245,31.732677743868,34.4911771724251,0.97562262160431,0.0443074482135359,0.800617383260266,79623,"nuc"
"大阪府",1995,0.217241655326983,0.220123806944024,31.2671415992956,33.9723685263748,0.976684543344273,0.0618645925074318,0.881803218055897,312325,"nuc"
"兵庫県",1995,0.207528661639384,0.220231563034671,31.5192591725606,34.2392306363246,0.980347896845966,0.051199281986165,0.802835997207854,179421,"nuc"
"奈良県",1995,0.206731758626209,0.267820279295689,31.5950426451421,34.3734937004093,0.984062378524227,0.0416394967043376,0.747112887795545,43733,"nuc"
"和歌山県",1995,0.274929002201729,0.369152580901814,31.0231022049204,33.7824436006254,0.9821308912218,0.044807170026243,0.732973149967256,31339,"nuc"
"鳥取県",1995,0.454122287968442,0.473581589498545,31.5491124260355,34.3009861932939,0.98422090729783,0.0300687157719764,0.516041039003339,12675,"nuc"
"島根県",1995,0.448329448329448,0.382884434341347,31.5852758352758,34.0881895881896,0.991193991193991,0.0240422017115032,0.527062999112689,15444,"nuc"
"岡山県",1995,0.328795539997407,0.29995996263179,31.0009446018781,33.642218147469,0.984275156970606,0.0373256077523015,0.701765103462618,53991,"nuc"
"広島県",1995,0.302598298459416,0.300338189386056,31.1361650536173,33.8641694015343,0.987113024937812,0.0373235606365676,0.817027453994279,95678,"nuc"
"山口県",1995,0.315347240795222,0.307900491741878,31.2180395827761,33.9308861549434,0.988254435232237,0.0361099405232139,0.789304248394758,44868,"nuc"
"徳島県",1995,0.386346917757834,0.346147079521464,31.0780246187043,33.796380756216,0.974792800745427,0.0450778225673686,0.649725975019118,20391,"nuc"
"香川県",1995,0.354856037816932,0.336637862482108,30.9731055722676,33.6310342357828,0.982559805185503,0.0389291968065936,0.708137854081607,27924,"nuc"
"愛媛県",1995,0.310099018482005,0.346862777244303,31.2999371655147,33.8603341061253,0.984204710419691,0.0442507373177457,0.790941184535234,46153,"nuc"
"高知県",1995,0.490024183796856,0.591603934789637,31.6432889963724,34.201157367421,0.975427534980135,0.053591951032829,0.791820544385173,23156,"nuc"
"福岡県",1995,0.296461490836266,0.29250706387135,31.8056378603423,34.3594483438311,0.977275455343774,0.0547003733218903,0.799655458109364,158287,"nuc"
"佐賀県",1995,0.393583994480855,0.322831826725141,31.8033804760262,34.323954072833,0.985857192135219,0.0352170798046206,0.546436168780462,20293,"nuc"
"長崎県",1995,0.358244793880153,0.301783164674372,32.0650233744156,34.5280492987675,0.986612834679133,0.0421978735449407,0.728167357801572,47060,"nuc"
"熊本県",1995,0.386362716938387,0.400311512536589,31.75393422064,34.1632145313322,0.983676524131235,0.0416084102673569,0.661103756301734,49438,"nuc"
"大分県",1995,0.328808362369338,0.259630939258156,31.591637630662,34.0871080139373,0.985337979094077,0.0386687559199503,0.746291943167398,35875,"nuc"
"宮崎県",1995,0.43189068347944,0.378370562150549,31.8510461932632,34.2314184521866,0.984778076411042,0.0424350513260954,0.820354839374395,39811,"nuc"
"鹿児島県",1995,0.345790875840997,0.285494815004481,32.1911527867668,34.7959481629766,0.984828188262918,0.0412763965061492,0.908194928576311,66439,"nuc"
"沖縄県",1995,0.402566531737146,0.21775845410628,32.3695633451038,34.7529067263802,0.960227370596848,0.102620937348316,0.878596183240765,58055,"nuc"
"北海道",2000,0.26171237666071,0.212567927728358,32.0065484977302,34.165027692376,0.977907144522015,0.0477574872475133,0.890876370719745,180194,"nuc"
"青森県",2000,0.418580995168263,0.407113007031163,32.0860388234297,34.3072250007064,0.977367127235738,0.0542329722987883,0.63823916611062,35391,"nuc"
"岩手県",2000,0.412642022723636,0.296623227390248,31.9251080172828,34.0825732117139,0.983997439590334,0.0402541901160803,0.597521562027882,31245,"nuc"
"宮城県",2000,0.30216570327553,0.161246694830259,31.8587283236994,34.008323699422,0.975522157996146,0.048955171700131,0.700805859223091,64875,"nuc"
"秋田県",2000,0.414489311163895,0.344962521087323,32.1445733601316,34.2789146720263,0.982779097387173,0.0431286133630398,0.546466638376476,21892,"nuc"
"山形県",2000,0.477704050856109,0.27062123415749,31.7851607814023,33.9402811934481,0.985337107326806,0.0334105004429964,0.46178405365446,21551,"nuc"
"福島県",2000,0.391486338587969,0.185307397004499,31.5886215702463,33.7941283769513,0.979167066684587,0.0428838594842028,0.614945921692722,52081,"nuc"
"茨城県",2000,0.296644501399601,0.201735762779087,31.8528352250582,34.2122550698619,0.978456777729222,0.0423803760197478,0.704794805627237,84667,"nuc"
"栃木県",2000,0.342398684868844,0.220212140619928,31.824351368737,34.1467371881924,0.982077764277035,0.0411238037001355,0.695602456061849,55964,"nuc"
"群馬県",2000,0.338307672892479,0.298452001925497,31.7457881120646,33.9444882635033,0.982411029782938,0.0411938691710071,0.761502054152752,63392,"nuc"
"埼玉県",2000,0.244670917695506,0.154906014897625,32.2006935189102,34.6159988188631,0.980211966193946,0.0469680174077267,0.858466102362609,250606,"nuc"
"千葉県",2000,0.237034197056305,0.195111930759961,32.2911579597283,34.7118644067797,0.979560437371786,0.0468703705779761,0.843972853150673,200836,"nuc"
"東京都",2000,0.288158961462792,0.267560850623241,32.951902074286,35.4719633165855,0.972169867342776,0.0481539985749459,0.927271769629296,387314,"nuc"
"神奈川県",2000,0.220774190749744,0.137786736961803,32.5071157010197,34.8987844591726,0.980169611789166,0.047937171901295,0.910685715414417,322737,"nuc"
"新潟県",2000,0.423967520105676,0.445775624809905,31.9359920742842,34.1081821360581,0.983332685807529,0.0385921765984563,0.554917158041114,51478,"nuc"
"富山県",2000,0.457063381680906,0.463457380593592,31.4875819590701,33.6948142261077,0.989469501291476,0.0344461047615201,0.587843677731318,25165,"nuc"
"石川県",2000,0.455157843167274,0.534018197828001,31.4924829296672,33.8168039437827,0.985057717627607,0.0364792162237174,0.692045261908798,32659,"nuc"
"福井県",2000,0.459646710387138,0.478211543526266,31.5578591072562,33.9727099640364,0.987254072350328,0.0308010114883738,0.560635711320643,18908,"nuc"
"山梨県",2000,0.355538227321674,0.381723307465882,32.1138093646727,34.4752144368943,0.982176673721733,0.037872290331803,0.734715591324512,26931,"nuc"
"長野県",2000,0.336519315013939,0.448065346903314,32.1716613566972,34.5016593654587,0.984899774326298,0.0310014999814319,0.675098300603807,60264,"nuc"
"岐阜県",2000,0.32218877854478,0.346756242664616,31.5294054034569,33.9508678333904,0.984698015608385,0.0372166730272105,0.646587187824121,55483,"nuc"
"静岡県",2000,0.321362164815147,0.20441352621395,31.7434614767482,34.1620307883982,0.985455266212989,0.0379507774855812,0.699065704218847,105949,"nuc"
"愛知県",2000,0.283356843422804,0.312349418167741,31.611924582282,34.042119484235,0.983533665785866,0.0401494635778846,0.814734599795398,251665,"nuc"
"三重県",2000,0.335317067908449,0.354025481160206,31.5311853862889,33.9454682752297,0.981858717344792,0.0387064292928719,0.746153123784226,55619,"nuc"
"滋賀県",2000,0.283725960408144,0.257295428080782,31.7209291390417,34.0947947524333,0.980697794705412,0.0365346811076541,0.714256926952141,42534,"nuc"
"京都府",2000,0.300763991708617,0.332269205506155,32.125496002369,34.4834468463133,0.966704175303524,0.0488046466497763,0.851590711936896,84425,"nuc"
"大阪府",2000,0.228675493429148,0.216613094760648,31.8135489983757,34.0939053501993,0.964407885022395,0.0700171726610516,0.910208881671053,325072,"nuc"
"兵庫県",2000,0.234920421939186,0.216632637569982,31.9178673905415,34.2300951633879,0.971002002353281,0.0534975227367749,0.854012410972428,193772,"nuc"
"奈良県",2000,0.220032023541631,0.271314943726811,32.0719447810282,34.4689501471352,0.974186428942358,0.049289790852251,0.810579486459941,46216,"nuc"
"和歌山県",2000,0.28062970568104,0.386369825708061,31.5465434633812,33.8334266691556,0.97209258913571,0.0495180534768319,0.796283909327388,32142,"nuc"
"鳥取県",2000,0.4712376525276,0.488961813842482,31.7189134224288,34.0199012202208,0.980607205113306,0.0357195683344653,0.611123440898398,13768,"nuc"
"島根県",2000,0.463667820069204,0.403073168302037,31.7917696490361,34.0007414730598,0.983316856154226,0.0296228998133167,0.601971359494142,16184,"nuc"
"岡山県",2000,0.347728644082407,0.303480100324,31.3874665977071,33.616067580381,0.97591586932161,0.0433268153879579,0.765166805176303,58005,"nuc"
"広島県",2000,0.322875496594054,0.313248833204535,31.6326991227264,33.9550741954921,0.980187301490038,0.0425896730533078,0.863222018478031,97917,"nuc"
"山口県",2000,0.336283185840708,0.312889236277451,31.5126139215427,33.7834500066041,0.981662484039977,0.0405801458844873,0.845229234891337,45426,"nuc"
"徳島県",2000,0.394794533327114,0.363280704205673,31.4997434581837,33.7920611968842,0.965203600914222,0.0489424142423984,0.729168083803823,21439,"nuc"
"香川県",2000,0.372066229961487,0.340766636650953,31.3301293656802,33.6032456631226,0.974456038710952,0.0473232666672877,0.783246532253906,30379,"nuc"
"愛媛県",2000,0.323703400950803,0.335129644082705,31.6205390754404,33.8478284251511,0.976229913739325,0.0499774412032072,0.847514174764362,46487,"nuc"
"高知県",2000,0.508562155698851,0.591300959524621,31.9299654097451,34.1610368535679,0.965708673186147,0.0530805778367669,0.848442028985507,23417,"nuc"
"福岡県",2000,0.321149922720247,0.301385126355847,32.0410510046368,34.2678207109737,0.968166924265842,0.0585520181191238,0.843027498071591,161750,"nuc"
"佐賀県",2000,0.409574468085106,0.33750023747554,31.9180756079027,34.1335961246201,0.978770896656535,0.0442480816601393,0.608590091912827,21056,"nuc"
"長崎県",2000,0.385349816478642,0.331082865442688,32.252989258934,34.4001891508478,0.980274268729312,0.0485475969454476,0.768907126532308,44409,"nuc"
"熊本県",2000,0.418867175875409,0.410046472569733,31.9983136593592,34.1610951294514,0.976450748933638,0.0442389469986141,0.722072601209065,50405,"nuc"
"大分県",2000,0.350130129021541,0.280060997705037,31.9259372058253,34.1440832825738,0.978902486294922,0.0445869470856572,0.804069547407556,36118,"nuc"
"宮崎県",2000,0.453884692261766,0.388644688644689,32.0628196142564,34.163902084469,0.975573034291203,0.0499234215967854,0.857782231128924,38523,"nuc"
"鹿児島県",2000,0.373139158576052,0.292791474503234,32.387783171521,34.7458737864078,0.978074433656958,0.0490460714617574,0.929700780768131,61800,"nuc"
"沖縄県",2000,0.424382330920888,0.22865942356116,32.5153481407537,34.7964455060786,0.951406467253735,0.0937027937918637,0.892157954165938,56098,"nuc"
"北海道",2005,0.311101425739737,0.236876448484576,32.5675793470733,34.4183841616316,0.962219091061066,0.0651602379788312,0.90822429602477,167492,"nuc"
"青森県",2005,0.472579531906883,0.468052630835112,32.7203363242768,34.6000815711865,0.965112630984502,0.0838379301771636,0.667252820867089,31874,"nuc"
"岩手県",2005,0.468638812646132,0.354090037070694,32.4242485852733,34.3355697875368,0.974450205008302,0.0621864258126372,0.631670198420343,29511,"nuc"
